class,w,h,xc,yc,area
3,0.05,0.0367,0.3633,0.6517,0.0018350000000000003
4,0.0367,0.0433,0.5683,0.8833,0.0015891100000000001
4,0.04,0.05,0.8583,0.7133,0.002
4,0.05,0.035,0.6733,0.8358,0.0017500000000000003
4,0.0333,0.0383,0.0516,0.317,0.0012753900000000002
4,0.0449,0.0532,0.1556,0.4309,0.00238868
1,0.075,0.04,0.5975,0.5467,0.003
1,0.07,0.0317,0.9467,0.3592,0.002219
5,0.0733,0.025,0.2217,0.7375,0.0018325000000000001
5,0.0467,0.06,0.0517,0.4333,0.002802
3,0.0433,0.0717,0.285,0.5825,0.00310461
3,0.0433,0.0567,0.2983,0.3633,0.00245511
3,0.0467,0.05,0.3833,0.2617,0.002335
0,0.0333,0.0566,0.0466,0.5324,0.0018847800000000002
0,0.0483,0.045,0.2158,0.5375,0.0021735
0,0.06,0.06,0.0317,0.325,0.0036
0,0.0783,0.0583,0.1792,0.7258,0.004564889999999999
3,0.0517,0.0417,0.7042,0.9592,0.00215589
3,0.055,0.055,0.1442,0.6825,0.003025
3,0.055,0.0533,0.9525,0.335,0.0029315
5,0.025,0.0467,0.1642,0.0467,0.0011675
3,0.065,0.0617,0.2992,0.8392,0.0040105
0,0.0367,0.0467,0.4483,0.1883,0.00171389
0,0.0533,0.0433,0.5783,0.1133,0.00230789
0,0.0483,0.045,0.8842,0.5375,0.0021735
5,0.0383,0.085,0.5258,0.5942,0.0032555
5,0.0267,0.0867,0.985,0.28,0.00231489
0,0.0433,0.0283,0.6905,0.51,0.0012253899999999998
0,0.0266,0.0333,0.4759,0.188,0.0008857800000000001
3,0.0765,0.0466,0.183,0.9734,0.0035649
0,0.025,0.0567,0.0942,0.2467,0.0014175000000000001
0,0.0533,0.0217,0.4717,0.2092,0.00115661
2,0.0682,0.0566,0.6498,0.8735,0.0038601199999999994
2,0.0815,0.0765,0.6464,0.3328,0.00623475
4,0.0383,0.03,0.6958,0.1933,0.001149
4,0.0367,0.045,0.5967,0.6008,0.0016515000000000002
3,0.0666,0.0649,0.8453,0.0358,0.00432234
3,0.0649,0.0582,0.5516,0.3303,0.00377718
3,0.0799,0.0765,0.4859,0.7105,0.00611235
4,0.0616,0.0433,0.6281,0.1198,0.00266728
4,0.0483,0.0799,0.4884,0.2446,0.0038591700000000003
4,0.0632,0.0499,0.629,0.6839,0.0031536800000000003
4,0.0516,0.0782,0.2454,0.2271,0.0040351200000000005
4,0.0666,0.0449,0.3411,0.6082,0.0029903400000000006
3,0.0582,0.0433,0.3686,0.0233,0.00252006
4,0.0233,0.0383,0.2133,0.8708,0.0008923900000000001
4,0.025,0.035,0.8375,0.3608,0.0008750000000000001
1,0.0549,0.025,0.6398,0.9842,0.0013725
1,0.0632,0.0599,0.376,0.4326,0.0037856800000000005
5,0.0267,0.0333,0.3983,0.4817,0.0008891100000000001
5,0.065,0.0283,0.2175,0.4125,0.0018395
5,0.0283,0.055,0.0958,0.6975,0.0015565
5,0.025,0.06,0.4792,0.1633,0.0015
0,0.0466,0.0682,0.1448,0.9626,0.00317812
1,0.0783,0.0417,0.9308,0.9775,0.00326511
1,0.065,0.0633,0.5092,0.3967,0.0041145
1,0.0467,0.0817,0.3583,0.8525,0.0038153899999999997
3,0.0582,0.0599,0.0358,0.5807,0.00348618
1,0.0583,0.03,0.3575,0.4267,0.001749
1,0.0467,0.0333,0.885,0.3233,0.0015551100000000002
1,0.0717,0.045,0.6608,0.5692,0.0032264999999999998
2,0.0566,0.0283,0.6755,0.0158,0.00160178
3,0.0532,0.0549,0.2962,0.2155,0.0029206799999999997
3,0.0682,0.0832,0.9526,0.5308,0.00567424
0,0.0433,0.0383,0.9383,0.9075,0.00165839
0,0.0483,0.065,0.3308,0.3575,0.0031395000000000004
0,0.035,0.0467,0.5575,0.4517,0.0016345
0,0.0667,0.0367,0.75,0.35,0.00244789
0,0.045,0.0367,0.0242,0.6967,0.0016515000000000002
3,0.0617,0.0667,0.5208,0.4017,0.004115389999999999
3,0.0633,0.1367,0.9167,0.3033,0.008653109999999999
3,0.0367,0.0767,0.7217,0.9233,0.0028148900000000004
3,0.0633,0.0733,0.5533,0.835,0.00463989
5,0.0417,0.0683,0.7442,0.0742,0.00284811
5,0.06,0.0517,0.3667,0.4392,0.003102
5,0.0367,0.0717,0.215,0.7258,0.0026313900000000004
4,0.0366,0.0266,0.7537,0.015,0.0009735599999999999
4,0.0499,0.0449,0.3012,0.7213,0.0022405100000000002
3,0.075,0.0767,0.5375,0.2133,0.0057525
3,0.07,0.0783,0.835,0.2608,0.005481
3,0.09,0.0667,0.505,0.3833,0.006003
3,0.0583,0.0567,0.2808,0.4617,0.00330561
4,0.04,0.035,0.6967,0.3875,0.0014000000000000002
4,0.0333,0.03,0.4183,0.595,0.000999
1,0.0533,0.04,0.945,0.545,0.002132
5,0.0783,0.03,0.2058,0.1583,0.002349
5,0.0517,0.0483,0.3525,0.2542,0.0024971100000000003
2,0.06,0.0717,0.2783,0.8725,0.004301999999999999
2,0.0833,0.0633,0.9367,0.66,0.00527289
5,0.0283,0.1033,0.1325,0.8517,0.00292339
1,0.04,0.045,0.85,0.3708,0.0018
1,0.03,0.0483,0.27,0.3642,0.001449
3,0.065,0.0683,0.3425,0.8608,0.0044395
4,0.04,0.0317,0.2717,0.9025,0.001268
4,0.035,0.04,0.7592,0.9217,0.0014000000000000002
4,0.03,0.0333,0.1183,0.69,0.000999
3,0.0499,0.0582,0.3328,0.525,0.00290418
1,0.0566,0.0349,0.0882,0.4301,0.00197534
1,0.0666,0.0383,0.0715,0.307,0.0025507800000000003
3,0.0699,0.0982,0.5125,0.7063,0.00686418
3,0.0582,0.0865,0.5765,0.8286,0.005034299999999999
3,0.1015,0.0582,0.9443,0.9676,0.005907300000000001
3,0.0765,0.0765,0.6106,0.4925,0.00585225
3,0.0749,0.0815,0.5017,0.2704,0.00610435
2,0.04,0.0367,0.27,0.075,0.0014680000000000001
2,0.045,0.0567,0.1942,0.2683,0.0025515
2,0.0417,0.0417,0.6675,0.6442,0.00173889
2,0.045,0.0383,0.1225,0.4792,0.0017235
2,0.0517,0.0467,0.2908,0.155,0.00241439
2,0.04,0.0483,0.1333,0.3242,0.0019320000000000001
1,0.07,0.0483,0.07,0.2842,0.0033810000000000003
1,0.0733,0.0367,0.38,0.02,0.0026901100000000003
3,0.1017,0.0883,0.3592,0.9142,0.00898011
3,0.0867,0.0867,0.495,0.3283,0.00751689
5,0.0266,0.0699,0.2962,0.6855,0.00185934
5,0.0283,0.0765,0.2321,0.4775,0.0021649499999999997
5,0.0532,0.025,0.3594,0.9542,0.00133
5,0.0283,0.0599,0.0957,0.4143,0.00169517
0,0.0533,0.035,0.56,0.0925,0.0018655000000000002
0,0.0433,0.0533,0.45,0.3333,0.00230789
5,0.0683,0.0333,0.6958,0.26,0.0022743900000000003
5,0.0483,0.0967,0.8842,0.3883,0.00467061
5,0.0433,0.0767,0.58,0.465,0.00332111
5,0.0817,0.04,0.1425,0.6417,0.003268
2,0.0383,0.0467,0.8225,0.175,0.00178861
2,0.0467,0.0483,0.385,0.6842,0.00225561
2,0.045,0.0417,0.7792,0.8592,0.0018765
4,0.04,0.0483,0.485,0.2208,0.0019320000000000001
4,0.04,0.04,0.8217,0.445,0.0016
5,0.0516,0.0616,0.3869,0.8644,0.00317856
5,0.0433,0.1048,0.1248,0.7379,0.00453784
2,0.05,0.0417,0.325,0.1792,0.002085
1,0.0383,0.0449,0.8128,0.6298,0.0017196700000000002
4,0.0216,0.0333,0.4983,0.3012,0.0007192800000000001
4,0.03,0.0333,0.3777,0.4426,0.000999
4,0.0366,0.0399,0.0632,0.0982,0.0014603399999999999
0,0.0483,0.0317,0.4392,0.4625,0.00153111
0,0.0333,0.0467,0.43,0.8267,0.0015551100000000002
3,0.0599,0.0882,0.2696,0.6131,0.00528318
0,0.0582,0.0266,0.485,0.9834,0.00154812
0,0.0433,0.0516,0.1364,0.8278,0.00223428
4,0.0383,0.0433,0.7408,0.7133,0.00165839
4,0.0517,0.04,0.4158,0.475,0.002068
5,0.03,0.0833,0.705,0.75,0.002499
5,0.115,0.0367,0.7358,0.5533,0.0042205
5,0.0467,0.0367,0.975,0.9267,0.00171389
1,0.0549,0.0699,0.475,0.0632,0.00383751
1,0.0749,0.0383,0.1672,0.4418,0.00286867
5,0.0366,0.0815,0.8735,0.9309,0.0029829
1,0.0367,0.0717,0.975,0.2758,0.0026313900000000004
1,0.0317,0.035,0.6925,0.2325,0.0011095
2,0.0567,0.0583,0.5583,0.3042,0.00330561
2,0.0317,0.06,0.9825,0.6633,0.0019019999999999998
3,0.0633,0.055,0.1617,0.7008,0.0034815
3,0.0583,0.0567,0.0408,0.3617,0.00330561
3,0.0783,0.0633,0.4492,0.6317,0.004956389999999999
5,0.03,0.08,0.545,0.9033,0.0024
5,0.0233,0.0567,0.1067,0.915,0.0013211100000000001
4,0.0466,0.0532,0.5474,0.9052,0.00247912
2,0.0483,0.0433,0.3358,0.6433,0.00209139
5,0.0467,0.0717,0.42,0.5408,0.0033483899999999997
5,0.0867,0.095,0.2083,0.4692,0.0082365
5,0.0815,0.0333,0.0424,0.3111,0.0027139500000000006
0,0.0567,0.0483,0.1733,0.5225,0.0027386100000000003
0,0.055,0.0333,0.7842,0.5233,0.0018315000000000002
0,0.0533,0.0417,0.7767,0.9408,0.00222261
0,0.05,0.0467,0.5433,0.8667,0.002335
2,0.04,0.0467,0.7917,0.3367,0.0018679999999999999
2,0.0483,0.0483,0.7492,0.6042,0.0023328900000000002
3,0.0483,0.065,0.7708,0.7925,0.0031395000000000004
5,0.0767,0.045,0.7033,0.4042,0.0034515
5,0.0467,0.09,0.19,0.7583,0.004203
5,0.0366,0.0532,0.6572,0.97,0.0019471199999999999
5,0.0399,0.0832,0.3411,0.792,0.0033196799999999998
2,0.04,0.0333,0.6883,0.8683,0.001332
2,0.04,0.0367,0.6883,0.595,0.0014680000000000001
2,0.0383,0.04,0.6675,0.1833,0.0015320000000000002
2,0.0317,0.035,0.9825,0.9042,0.0011095
2,0.0366,0.0399,0.2712,0.3577,0.0014603399999999999
2,0.0399,0.0383,0.193,0.6281,0.00152817
2,0.0667,0.055,0.8,0.9492,0.0036685
5,0.0316,0.0682,0.2238,0.5499,0.00215512
5,0.0715,0.0283,0.8527,0.9709,0.0020234499999999996
5,0.0466,0.03,0.2579,0.9817,0.001398
5,0.0965,0.0349,0.7787,0.3386,0.00336785
5,0.0449,0.0549,0.8927,0.6631,0.00246501
2,0.0399,0.0349,0.6905,0.7296,0.00139251
3,0.0417,0.05,0.7842,0.0483,0.002085
3,0.0367,0.05,0.725,0.4067,0.0018350000000000003
3,0.0417,0.025,0.9008,0.5375,0.0010425
4,0.0399,0.025,0.8702,0.7429,0.0009975
2,0.0483,0.0449,0.1855,0.1938,0.00216867
3,0.0549,0.0283,0.0441,0.0158,0.0015536699999999998
1,0.0566,0.0433,0.0782,0.0998,0.0024507799999999996
1,0.0765,0.03,0.4143,0.4908,0.0022949999999999997
1,0.0333,0.0882,0.0965,0.7296,0.0029370600000000005
1,0.0549,0.0283,0.7879,0.1256,0.0015536699999999998
4,0.0417,0.0433,0.0742,0.615,0.00180561
4,0.0367,0.0383,0.4333,0.7358,0.00140561
5,0.11,0.0517,0.9433,0.1608,0.005687
1,0.0317,0.05,0.3108,0.0267,0.001585
0,0.03,0.055,0.0367,0.1975,0.00165
0,0.03,0.05,0.4433,0.62,0.0015
0,0.045,0.0283,0.2925,0.5592,0.0012735
2,0.045,0.0467,0.3292,0.5783,0.0021015
4,0.0333,0.03,0.7188,0.3727,0.000999
4,0.0366,0.025,0.4226,0.6431,0.000915
4,0.0283,0.0399,0.891,0.614,0.0011291699999999999
4,0.0283,0.0316,0.2471,0.2238,0.00089428
5,0.0915,0.0449,0.4002,0.4634,0.00410835
1,0.0616,0.0765,0.7146,0.5907,0.0047124
1,0.0782,0.0682,0.4867,0.8178,0.00533324
1,0.0333,0.0349,0.0183,0.3369,0.0011621700000000001
3,0.0967,0.0717,0.37,0.4808,0.006933389999999999
4,0.0283,0.0383,0.3758,0.9158,0.00108389
4,0.035,0.035,0.2975,0.3375,0.0012250000000000002
1,0.0333,0.0683,0.0933,0.2708,0.0022743900000000003
1,0.0283,0.0583,0.1825,0.0675,0.0016498899999999998
1,0.0267,0.0667,0.73,0.3683,0.00178089
2,0.0715,0.0765,0.4484,0.9168,0.00546975
1,0.0633,0.0917,0.895,0.2358,0.00580461
1,0.05,0.07,0.835,0.55,0.0035000000000000005
3,0.055,0.0483,0.2842,0.3358,0.0026565
0,0.0449,0.0266,0.8744,0.228,0.00119434
0,0.0333,0.0433,0.9384,0.6988,0.0014418900000000001
5,0.0283,0.0717,0.8025,0.6308,0.0020291099999999998
4,0.0333,0.0333,0.13,0.6317,0.0011088900000000002
1,0.0617,0.0367,0.5842,0.605,0.0022643900000000002
1,0.0633,0.0367,0.495,0.2833,0.00232311
2,0.0316,0.0349,0.6997,0.525,0.0011028400000000001
2,0.0416,0.0349,0.4817,0.4451,0.00145184
2,0.0366,0.0349,0.3245,0.7712,0.00127734
2,0.0383,0.0466,0.2937,0.2562,0.0017847800000000001
0,0.05,0.0583,0.9733,0.6358,0.002915
0,0.0667,0.0367,0.88,0.98,0.00244789
0,0.0767,0.07,0.6533,0.7417,0.0053690000000000005
1,0.06,0.055,0.0633,0.8242,0.0033
1,0.07,0.0333,0.4167,0.245,0.0023310000000000006
1,0.0667,0.0383,0.1717,0.3692,0.0025546099999999997
4,0.0333,0.0366,0.797,0.1597,0.00121878
2,0.0682,0.0732,0.5433,0.9151,0.00499224
2,0.0732,0.0998,0.3894,0.827,0.00730536
3,0.07,0.0983,0.485,0.2942,0.006881000000000001
3,0.06,0.0867,0.4217,0.1717,0.005202
3,0.1017,0.06,0.0525,0.0317,0.006102
3,0.0767,0.0767,0.3867,0.5083,0.005882890000000001
3,0.075,0.0817,0.4958,0.7308,0.006127499999999999
2,0.0367,0.0367,0.54,0.1867,0.0013468900000000003
2,0.0433,0.0417,0.775,0.1058,0.00180561
2,0.045,0.0417,0.3658,0.8825,0.0018765
2,0.0399,0.0333,0.6423,0.4659,0.0013286700000000001
2,0.0399,0.0366,0.6423,0.7388,0.0014603399999999999
2,0.0416,0.0349,0.3453,0.4301,0.00145184
0,0.0466,0.0682,0.8103,0.9626,0.00317812
0,0.0483,0.0865,0.2188,0.9534,0.00417795
4,0.0467,0.0433,0.4483,0.0917,0.0020221099999999997
4,0.0417,0.0383,0.1208,0.3242,0.0015971100000000001
4,0.045,0.0383,0.5908,0.3575,0.0017235
4,0.0267,0.035,0.5133,0.8058,0.0009345000000000001
1,0.11,0.05,0.5283,0.065,0.0055000000000000005
1,0.0617,0.0417,0.5442,0.3708,0.00257289
1,0.0417,0.0467,0.2808,0.3033,0.00194739
1,0.0583,0.035,0.2775,0.7658,0.0020405
1,0.0367,0.0767,0.6017,0.9283,0.0028148900000000004
3,0.0433,0.0616,0.3328,0.8894,0.00266728
3,0.0416,0.0349,0.2687,0.1855,0.00145184
3,0.0466,0.0399,0.0649,0.6722,0.00185934
5,0.0983,0.0417,0.5258,0.7858,0.00409911
5,0.0417,0.1067,0.3642,0.925,0.00444939
5,0.0667,0.035,0.11,0.9475,0.0023345
2,0.0532,0.0532,0.3977,0.7737,0.00283024
2,0.0366,0.0399,0.2196,0.1448,0.0014603399999999999
2,0.0433,0.0499,0.4859,0.2097,0.00216067
2,0.0383,0.0467,0.4875,0.7417,0.00178861
2,0.045,0.05,0.4942,0.2033,0.00225
4,0.0383,0.0399,0.9542,0.3927,0.00152817
4,0.0316,0.0366,0.9576,0.6173,0.00115656
0,0.0582,0.0765,0.9027,0.4226,0.0044523
2,0.0367,0.0583,0.02,0.5658,0.00213961
2,0.0533,0.055,0.28,0.6508,0.0029315
2,0.0717,0.0767,0.5492,0.935,0.005499390000000001
2,0.055,0.0533,0.5858,0.7167,0.0029315
2,0.0583,0.065,0.5142,0.4742,0.0037895
5,0.0233,0.065,0.9683,0.5242,0.0015145000000000002
5,0.06,0.0267,0.295,0.285,0.0016020000000000001
1,0.0333,0.0483,0.425,0.8958,0.0016083900000000003
1,0.0233,0.07,0.2133,0.6217,0.0016310000000000003
3,0.0532,0.0582,0.6772,0.5998,0.00309624
3,0.0616,0.0582,0.3719,0.8527,0.0035851200000000002
3,0.0483,0.0366,0.7097,0.6705,0.00176778
2,0.0416,0.0466,0.693,0.1597,0.00193856
2,0.0416,0.0449,0.5632,0.5516,0.00186784
1,0.0367,0.07,0.355,0.6767,0.0025690000000000005
3,0.0499,0.0366,0.6339,0.3494,0.00182634
4,0.0367,0.0233,0.5267,0.2467,0.0008551100000000002
4,0.0417,0.03,0.3758,0.3517,0.001251
4,0.03,0.0233,0.265,0.55,0.000699
4,0.025,0.0267,0.6942,0.6767,0.0006675000000000001
2,0.0467,0.0433,0.205,0.2667,0.0020221099999999997
2,0.0483,0.0467,0.0958,0.4917,0.00225561
2,0.0483,0.0517,0.7425,0.8158,0.0024971100000000003
2,0.0483,0.0433,0.7892,0.1117,0.00209139
1,0.0283,0.0567,0.5742,0.3583,0.00160461
1,0.0317,0.045,0.6775,0.8842,0.0014264999999999998
1,0.0433,0.07,0.4317,0.6617,0.0030310000000000003
4,0.0683,0.0733,0.8025,0.3183,0.00500639
4,0.0483,0.05,0.5725,0.625,0.0024150000000000005
1,0.0616,0.0582,0.5483,0.6181,0.0035851200000000002
1,0.0566,0.0849,0.7571,0.7296,0.00480534
1,0.0516,0.0965,0.1855,0.2978,0.0049794
1,0.0899,0.0466,0.802,0.213,0.00418934
4,0.0283,0.0333,0.7108,0.305,0.0009423900000000001
4,0.0383,0.0467,0.7708,0.715,0.00178861
4,0.0367,0.0317,0.3167,0.9475,0.00116339
4,0.0517,0.0433,0.4308,0.8433,0.00223861
0,0.04,0.065,0.2167,0.1725,0.0026000000000000003
0,0.0417,0.0717,0.7358,0.4692,0.0029898900000000003
0,0.0483,0.0483,0.9392,0.2375,0.0023328900000000002
0,0.0717,0.045,0.7108,0.8292,0.0032264999999999998
0,0.0667,0.0333,0.2667,0.0183,0.00222111
0,0.03,0.045,0.9033,0.6058,0.0013499999999999999
0,0.0567,0.03,0.2717,0.79,0.001701
1,0.0433,0.0383,0.4276,0.8245,0.00165839
1,0.0349,0.0383,0.3602,0.7762,0.00133667
1,0.0399,0.0416,0.2396,0.8844,0.0016598399999999999
2,0.055,0.0483,0.4792,0.0658,0.0026565
2,0.0367,0.04,0.1117,0.8567,0.0014680000000000001
5,0.0582,0.02,0.6864,0.5557,0.001164
5,0.0283,0.0599,0.4285,0.0765,0.00169517
3,0.0632,0.0532,0.8053,0.0948,0.0033622400000000003
3,0.0782,0.0516,0.4135,0.5915,0.0040351200000000005
3,0.0616,0.0466,0.1689,0.5674,0.0028705600000000003
0,0.045,0.025,0.5392,0.1308,0.001125
0,0.0267,0.0383,0.3783,0.3475,0.00102261
2,0.0333,0.045,0.8133,0.9092,0.0014985
2,0.0333,0.0467,0.5017,0.975,0.0015551100000000002
0,0.0583,0.0367,0.1025,0.8733,0.00213961
4,0.0267,0.0367,0.28,0.4433,0.0009798900000000002
4,0.03,0.0333,0.1117,0.69,0.000999
4,0.0217,0.0383,0.0542,0.4408,0.00083111
3,0.0616,0.0599,0.3636,0.2829,0.0036898400000000002
4,0.0399,0.0399,0.7354,0.1248,0.0015920099999999998
4,0.0349,0.0399,0.4967,0.2995,0.00139251
5,0.095,0.035,0.2308,0.7392,0.0033250000000000003
5,0.1033,0.035,0.3467,0.7408,0.0036155000000000007
0,0.065,0.0417,0.0792,0.5258,0.0027105000000000002
0,0.0583,0.0467,0.9075,0.43,0.00272261
0,0.0367,0.05,0.075,0.9117,0.0018350000000000003
5,0.0733,0.0333,0.4667,0.1883,0.0024408900000000002
5,0.06,0.02,0.2817,0.8483,0.0012
2,0.07,0.0733,0.2883,0.705,0.005131000000000001
2,0.0467,0.0567,0.6617,0.715,0.00264789
0,0.0467,0.0283,0.535,0.1658,0.00132161
2,0.0449,0.0399,0.896,0.9101,0.00179151
2,0.0449,0.0449,0.4434,0.7862,0.0020160100000000004
2,0.0449,0.0566,0.5998,0.0732,0.00254134
0,0.0399,0.0532,0.9101,0.6922,0.0021226799999999996
3,0.0533,0.0517,0.215,0.7025,0.0027556100000000004
3,0.0817,0.0667,0.5308,0.045,0.005449389999999999
1,0.0849,0.0333,0.3619,0.4243,0.0028271700000000004
5,0.0366,0.0499,0.9101,0.614,0.00182634
5,0.0366,0.0466,0.8918,0.6622,0.00170556
5,0.03,0.07,0.3467,0.2833,0.0021000000000000003
5,0.0317,0.095,0.5375,0.5775,0.0030115
5,0.0433,0.03,0.0233,0.135,0.0012989999999999998
4,0.0517,0.0383,0.8292,0.3792,0.00198011
4,0.0617,0.0417,0.9558,0.5875,0.00257289
3,0.0582,0.0549,0.0424,0.6681,0.00319518
1,0.08,0.045,0.7683,0.8025,0.0036
1,0.0817,0.0433,0.9025,0.8367,0.0035376099999999996
1,0.075,0.0567,0.4758,0.8833,0.0042525
1,0.075,0.0483,0.6592,0.1208,0.0036225
3,0.0499,0.0865,0.5957,0.2313,0.00431635
3,0.0483,0.0532,0.3669,0.2945,0.00256956
3,0.0516,0.0516,0.1905,0.9709,0.00266256
0,0.0533,0.07,0.1033,0.0367,0.0037310000000000004
0,0.065,0.0467,0.6792,0.2367,0.0030355
0,0.0417,0.0633,0.9775,0.3067,0.0026396099999999997
0,0.04,0.0583,0.0267,0.4592,0.002332
4,0.04,0.0367,0.3517,0.235,0.0014680000000000001
4,0.055,0.04,0.1092,0.1733,0.0022
4,0.0317,0.0383,0.1792,0.5692,0.00121411
1,0.0699,0.0349,0.3943,0.6597,0.00243951
1,0.0599,0.03,0.5973,0.7488,0.001797
1,0.0333,0.0416,0.3544,0.0225,0.00138528
3,0.0517,0.0617,0.0275,0.6192,0.00318989
3,0.0383,0.0417,0.1025,0.2925,0.0015971100000000001
3,0.06,0.0417,0.5567,0.3325,0.002502
3,0.0383,0.045,0.3392,0.6008,0.0017235
1,0.0667,0.0767,0.1267,0.5117,0.00511589
1,0.05,0.065,0.44,0.8225,0.0032500000000000003
5,0.0967,0.0483,0.945,0.6642,0.00467061
5,0.04,0.0483,0.9167,0.8842,0.0019320000000000001
1,0.0633,0.0283,0.205,0.0492,0.0017913899999999997
1,0.04,0.0417,0.5783,0.6125,0.001668
1,0.0367,0.0433,0.575,0.3267,0.0015891100000000001
1,0.0466,0.0582,0.812,0.7213,0.00271212
4,0.0233,0.0233,0.0183,0.3378,0.0005428900000000001
2,0.0367,0.0367,0.5317,0.3067,0.0013468900000000003
2,0.0383,0.0316,0.9775,0.1007,0.0012102800000000002
2,0.0283,0.0316,0.9343,0.7196,0.00089428
2,0.0399,0.0383,0.7737,0.302,0.00152817
5,0.0217,0.0817,0.4408,0.2825,0.0017728899999999998
5,0.06,0.02,0.12,0.1017,0.0012
5,0.0683,0.0333,0.2642,0.0367,0.0022743900000000003
1,0.0832,0.0516,0.9185,0.0491,0.00429312
0,0.0583,0.0267,0.2025,0.9383,0.00155661
0,0.07,0.0333,0.6083,0.8183,0.0023310000000000006
1,0.0683,0.035,0.1675,0.0192,0.0023905000000000003
1,0.0617,0.0267,0.6192,0.7933,0.00164739
1,0.035,0.0583,0.7775,0.3458,0.0020405
4,0.0383,0.0333,0.9792,0.8717,0.0012753900000000002
2,0.0617,0.0367,0.1458,0.98,0.0022643900000000002
5,0.0399,0.1082,0.0466,0.5715,0.00431718
0,0.0417,0.0617,0.2042,0.9142,0.00257289
0,0.045,0.0533,0.5308,0.5033,0.0023985
0,0.055,0.0733,0.8242,0.39,0.0040315
5,0.07,0.03,0.9633,0.7317,0.0021000000000000003
2,0.0617,0.065,0.6908,0.2075,0.0040105
2,0.0767,0.075,0.2983,0.4725,0.0057525
2,0.075,0.0667,0.5158,0.5917,0.005002499999999999
5,0.065,0.0433,0.6808,0.3617,0.0028145
3,0.0517,0.0433,0.7158,0.2167,0.00223861
5,0.1048,0.0532,0.9376,0.2879,0.00557536
5,0.0599,0.0649,0.7787,0.5133,0.0038875100000000003
5,0.1032,0.0416,0.6007,0.3669,0.00429312
2,0.0416,0.0416,0.3369,0.8544,0.00173056
2,0.0399,0.0399,0.8136,0.8502,0.0015920099999999998
1,0.0233,0.08,0.9867,0.07,0.0018640000000000002
1,0.0883,0.055,0.8792,0.3558,0.004856500000000001
1,0.0467,0.0817,0.47,0.5775,0.0038153899999999997
1,0.045,0.0833,0.5042,0.4433,0.0037484999999999997
1,0.0583,0.0767,0.5508,0.87,0.00447161
1,0.0867,0.06,0.8133,0.4783,0.005202
2,0.0367,0.04,0.3733,0.435,0.0014680000000000001
2,0.035,0.04,0.5425,0.6883,0.0014000000000000002
2,0.0383,0.0333,0.2692,0.83,0.0012753900000000002
2,0.0333,0.0383,0.6117,0.1892,0.0012753900000000002
1,0.085,0.06,0.1292,0.54,0.0051
1,0.085,0.045,0.5542,0.6025,0.0038250000000000003
1,0.0733,0.0433,0.4667,0.9767,0.00317389
0,0.04,0.0683,0.4767,0.1208,0.002732
0,0.0633,0.0317,0.5717,0.3825,0.00200661
0,0.0267,0.0483,0.2283,0.3408,0.00128961
1,0.0316,0.0666,0.8228,0.4792,0.0021045600000000005
1,0.0266,0.0449,0.8935,0.6048,0.00119434
3,0.0717,0.0717,0.9408,0.7942,0.00514089
3,0.0717,0.075,0.5625,0.5525,0.0053774999999999995
2,0.0549,0.0566,0.5283,0.2479,0.0031073399999999997
2,0.0632,0.0632,0.3927,0.3977,0.0039942400000000005
2,0.0566,0.0499,0.03,0.3993,0.00282434
4,0.0283,0.0233,0.2208,0.195,0.00065939
4,0.0283,0.0267,0.7442,0.8833,0.00075561
4,0.0283,0.0367,0.5675,0.9733,0.0010386100000000001
0,0.0317,0.0467,0.0175,0.3583,0.0014803899999999998
0,0.0517,0.0317,0.3108,0.7825,0.00163889
0,0.0483,0.0467,0.8808,0.8017,0.00225561
0,0.0533,0.03,0.7633,0.5067,0.001599
3,0.0666,0.0416,0.5025,0.292,0.00277056
3,0.0566,0.0483,0.4359,0.5283,0.00273378
3,0.0549,0.0915,0.2854,0.2038,0.005023349999999999
3,0.0682,0.0948,0.1057,0.2338,0.006465359999999999
4,0.055,0.0433,0.7992,0.4883,0.0023815
4,0.0417,0.0333,0.3908,0.5117,0.0013886100000000002
4,0.04,0.0383,0.475,0.7842,0.0015320000000000002
4,0.035,0.0333,0.6525,0.9267,0.0011655000000000003
3,0.0417,0.035,0.3958,0.4842,0.0014595
3,0.04,0.0517,0.5917,0.9242,0.002068
2,0.0599,0.0582,0.6938,0.5582,0.00348618
2,0.0616,0.0316,0.3353,0.9809,0.0019465600000000002
3,0.0532,0.0416,0.7138,0.6681,0.00221312
0,0.04,0.045,0.4,0.8358,0.0018
0,0.0383,0.055,0.7408,0.7925,0.0021065
3,0.04,0.065,0.9783,0.1258,0.0026000000000000003
0,0.0416,0.0616,0.7928,0.0874,0.0025625599999999998
0,0.0449,0.0532,0.4667,0.4975,0.00238868
5,0.085,0.06,0.4742,0.3383,0.0051
5,0.1117,0.0283,0.5108,0.3625,0.0031611099999999995
5,0.11,0.025,0.4483,0.4025,0.0027500000000000003
5,0.0233,0.0817,0.8583,0.6458,0.00190361
2,0.05,0.0517,0.3167,0.1492,0.0025850000000000005
2,0.0483,0.0433,0.7292,0.725,0.00209139
5,0.0633,0.0267,0.72,0.195,0.0016901099999999999
5,0.1067,0.035,0.055,0.1475,0.0037345000000000004
5,0.0666,0.025,0.7737,0.6814,0.0016650000000000002
4,0.0283,0.0316,0.2255,0.5566,0.00089428
4,0.0266,0.0266,0.0666,0.0749,0.00070756
